ID,Is_Lead
AHYZPRYW,0.17448431
FYNKGTIK,0.29429907
9BX2NZZS,0.51998824
KUC6YBPG,0.6138345
CPCW74WA,0.20207797
QLHYYDOH,0.030064002
MA8PM2CK,0.035717115
GEVMGWHV,0.103221275
KAVHPUDJ,0.062722124
JEHACAUP,0.32345685
JBDARPJV,0.06838567
ZTYPR4NZ,0.17961475
JFSN2OYI,0.58134556
JYFA4QNY,0.2169031
FUCPKDUE,0.18804796
IKCIVTHP,0.038498834
D2B5JBFZ,0.65801084
2ZV3FV4M,0.09786216
BXZDPBP6,0.42914602
V2TYGGT2,0.34714553
KFS3MOSR,0.21011989
DXACYDDH,0.1337508
EUDJ73UQ,0.05858398
KNQQKQWU,0.38597336
EDT7F5MU,0.020510733
PEWUYRUQ,0.08826381
YFKXWAP4,0.75577146
DEFGAFXA,0.14912158
UYV2BQWS,0.20820633
BNCGZCZF,0.054261643
LDQDGAYE,0.702624
5CJGTASD,0.119737715
NDFNSIU2,0.525502
FX85RDXY,0.13884194
EAYVQVML,0.20686005
ZTZ4YCPA,0.03728696
ZXYGFORS,0.11633957
2V5F4D2Z,0.21975496
GATDQLHO,0.058168035
NGFCH6MO,0.3560883
9MBWDXXL,0.1764701
M9EQBHUX,0.052317698
S8H6JP8U,0.11761181
CK4RG2UX,0.27525818
PTPU5RIY,0.3809626
SAYFSVYL,0.020367887
I8VNTD2U,0.057165325
BSSRJBH3,0.22427073
JU6WFFVZ,0.051700715
FSCMGBUH,0.07387599
MJ9OG4BC,0.57448006
L8STYC2L,0.049649283
3RJQNQHS,0.32310236
PX37UHPM,0.15245028
86E2YIYF,0.06726973
SPKEVZI4,0.018662576
AEDX9UDS,0.14321207
H9TG2KTC,0.22488697
4ACY34FQ,0.074356444
FOTEUKXZ,0.08907109
NZM6NZ4U,0.2867791
ZWZGDQRQ,0.21133521
M5RWS6MX,0.5044214
JZYIQ7GC,0.99445146
73UWCFWU,0.46378195
CN6YSK2H,0.08040839
DRGS5SIS,0.56416976
J7C7JBUU,0.04887285
GNHTZO5B,0.9752818
3JRPMZWW,0.06702472
KDFETEYD,0.29663917
EQN6STXD,0.13393453
QGGBZQRT,0.42651138
MCNQC8WJ,0.016176404
JEZ7YA43,0.081995994
NUPE68Q7,0.02524519
CBVCYEMU,0.3187424
G6VVMQVZ,0.07257793
E5CASEIN,0.30527702
NR6QHC3U,0.1706871
FJA6CSEK,0.51281613
A2MGUHXA,0.067446746
GFVWCKXY,0.89628583
FTNHTMHH,0.36782378
VTCENLX6,0.54169345
HRCGTTW6,0.14942515
CXX95GGB,0.1531099
8UXA9XH4,0.24229507
KEOAHJXU,0.05556639
VYKZBKCJ,0.435982
BC7XGMCM,0.16910417
LITVWFGF,0.07451227
3TCORMUP,0.08538259
VVHP9IGA,0.045299828
E54KHNXU,0.4214637
4EFYHDUP,0.4473075
M5NCDPKP,0.7203149
WXGLEZSF,0.26991612
8LNKBBY4,0.08054634
CPSBDIKM,0.50478077
H4CPTNWH,0.29768592
ATCBIGQ2,0.109115995
9JIMFZWV,0.06130274
4BXAY55H,0.08324018
TN76AALP,0.3591154
NWE4KZVS,0.060865443
BEMBYTKE,0.56989133
R4ZGPKS6,0.119448446
NOLQZHXE,0.6540962
WANJ8X5K,0.057044163
HVG9WE8F,0.08453928
6JDFPRM2,0.043231323
EWJOEKZT,0.07517073
8SOTRGRE,0.48849806
ADHBMDQN,0.49772587
XM3EKAMN,0.082557894
54ODUQXU,0.6185897
PFURFMTE,0.2900074
VIQGG8D6,0.20013477
3YGISZQ9,0.068948954
VJRSJXPC,0.046035517
K3YFNRAY,0.28132835
Q3VH5HD9,0.027337354
5L7XFT6X,0.436084
BIQAUZC8,0.5902919
ECMZHSKW,0.5513145
J6GK2N7D,0.11166199
HQGHSONS,0.5284948
WETRYEQS,0.39308816
NKYK9ZLK,0.13060883
MFVGL9HP,0.49192625
2G9VUNSJ,0.06193998
EGGQZYEL,0.03899709
K4EIRNU4,0.21196784
TRQT8PI6,0.12626438
2MBRWK8F,0.09765889
C6LNJNML,0.6028892
ZNNZM972,0.98667604
AMTBTJYZ,0.30915314
JOVIBHDM,0.3620627
XUBCQIEQ,0.28475663
5OACSFEN,0.5321811
FQEGBVJC,0.34253734
H85UM86N,0.03442423
KRU8DVUL,0.48787645
DJLBVCVJ,0.38992637
KXM4LJSY,0.286356
SPAGQX92,0.084878616
NKTVKMG7,0.06443939
ABSQUQUE,0.053526495
IB6XQQTR,0.542665
BD8A2KZG,0.2689675
GREBKXBK,0.0817273
JBBPIYO8,0.07848382
KDOHUHVV,0.34786144
JCARPQUR,0.061651915
AQC8SKY7,0.12045119
DW3HOMMB,0.2354104
TW6MSJVE,0.020637063
9TB7QKIO,0.30199066
C8WWEBQE,0.1583754
AKPGYJOT,0.06947846
QAQQQ4QV,0.75618494
HKYYTPHC,0.06250468
3DNA4X4T,0.18996921
MDAOZMAK,0.09504459
KMZK7HCP,0.51052016
DAODJGNB,0.037863873
TQRCY3TY,0.03747122
2OTDZZGF,0.3493946
CHMKMJXW,0.16877075
MW2DNWXF,0.98599064
CT2BW5PK,0.34489343
Q25CNBPA,0.3611565
BSPZTMFR,0.8877255
B6BYZ9G7,0.18390091
GHHR4HSD,0.08261025
GQQQUSZ3,0.3437254
GJF9HUMP,0.11220664
SL7VRRYX,0.5385391
JCSLFJFT,0.1813753
WRKZIR8Y,0.34730652
BKNNTXII,0.032159064
KKSA9KDK,0.33194458
DV3SOC4N,0.16596943
KTJYS4KR,0.08042244
NT848M4T,0.9920657
DMOLVQHW,0.08496498
WBJHMJLW,0.14818068
DXAKUSHQ,0.25263628
FMYH77KQ,0.05677723
JM4KEQZS,0.38560936
EY7NECSE,0.46089292
E4NPQSSP,0.529471
RGLV2V4A,0.10787338
JSMHTN59,0.20919754
H5TB3CVW,0.07465103
DUDWWPUQ,0.46500108
CFBP26Z6,0.42498583
NJMPRVBD,0.48566574
NQUS9KSN,0.39616397
7WJ9YTS9,0.060635008
MBNYWLRG,0.39921564
3WEK8M8A,0.26682025
OAHGXGLF,0.14094424
KVRLDSEW,0.10726777
7EANH48H,0.2396812
9O74ZTBZ,0.060380466
KN9HSVKU,0.2636069
QDQK8PES,0.29047725
MXQSRUNS,0.057515714
QKD7RULL,0.5829459
BXCBEG7F,0.9742424
KSXVZJSJ,0.39489436
VFELSXYX,0.25138474
NWLZZA8F,0.05283925
O6MQUHTA,0.06419343
U67BBRPJ,0.27737716
MNBNN6AD,0.031279095
87MVKXYP,0.0615388
LRIMUMBN,0.25239447
8GNN3YOK,0.09549774
KJEQXV97,0.5702403
BFWTZMCI,0.05004141
H64UMIHU,0.49126574
GE9NEDKD,0.05524892
IUHTFWE9,0.16447185
4AHDXUIB,0.055500813
9IYK9RKT,0.24954157
KJ4GKTWX,0.3628661
NUKRYAQE,0.5788759
XZ4DRKOU,0.189598
CRVXUJAM,0.05212084
GETZHMQB,0.07825035
BX2B7UWL,0.077880055
UCDUX99Y,0.16173352
IDWQBZLW,0.10282065
JN8E54H7,0.49849275
LS4PEJDQ,0.040278282
HUDNQTUG,0.10963107
GORCKCHD,0.024918916
U8BYRHTZ,0.07276289
IT8TXBHD,0.20346493
MMRUFX7H,0.128698
SFS6IJLK,0.24502519
GMTNPTFT,0.43943876
IMD2RFVU,0.048345327
POYCLS4H,0.28850967
LTZH4W8P,0.07292606
BVS8T5KM,0.55229485
8LAWTAON,0.015619444
TYP99B8Y,0.045673188
EY5YYHEG,0.40508708
NWR5TOVG,0.055268712
CMHQMG9F,0.063642904
MM59JRAJ,0.34134102
5UXAZ7LB,0.37214327
IOTHQ7TT,0.2939431
EMWIZWGH,0.18634465
AFB2HKUT,0.42467186
J74VJ7JJ,0.41371208
8SNTASPE,0.47465718
CPQFHYE9,0.06702446
UIHKCGHD,0.101796225
E8NA3KW7,0.21120895
3FKGCMA9,0.3337231
DN9V8ZYI,0.08904521
BAGVIYZD,0.06941655
B23S6NYF,0.022823647
GPTYU3EX,0.09500116
IWXH2RYA,0.12499151
5X24BPWZ,0.12105039
BQFDYNYY,0.15996401
KG8JGIVH,0.080026515
AHHHCGDR,0.08474983
ATIYOX2X,0.3186606
JX4MMNBT,0.3562311
M8SGTU4A,0.20209828
QPZCYBT4,0.1539389
XNIDLCQM,0.37590197
3GDEONMZ,0.6301627
2ANG7CEL,0.18212879
2SYWQBIT,0.4912273
9P3GGNJC,0.0758209
NCRQGDRQ,0.34816137
OWIZ3QX2,0.3388934
P8LB3S9J,0.124898605
FZR2SBXF,0.02922534
ELAKYZB9,0.278472
GD6XKESU,0.1185406
H87KQM5B,0.023902316
JEENSAYE,0.17926303
N2FDGKXR,0.3467622
TSKPFXOR,0.06744573
CYMXDGNM,0.76445204
BZHJRNCU,0.4908372
ZZNW9VKY,0.38712156
MREGM6QS,0.3683233
43JTYCXX,0.055713903
NWDSFHZQ,0.059908275
MVJKIVBY,0.011998902
E75PM5YY,0.058798414
YODKOU9K,0.12507579
MZAZS3VT,0.03075057
DNKAS4VJ,0.47055984
FATUPWFU,0.03457646
DX9JI4OY,0.24105199
FWHSRA5E,0.1689334
EUV8PPJ5,0.014249211
PXEWSAYF,0.17037633
BVC3C2CC,0.29858145
RXDJRBRT,0.2242187
YRI5JJLR,0.1627253
WVN3D85S,0.07704002
6XHSBHXV,0.26879406
MFONXNRJ,0.996644
YXC6LIZD,0.11871792
5GTXQN84,0.44183943
DMLSPWLB,0.037851986
IZCPKT4C,0.10756775
Z7HGNKZL,0.15901327
D2U9ZK8V,0.20581818
GM7UW7WJ,0.1754525
WXGEUN2D,0.29485255
FL638H2E,0.06363525
I82CAP59,0.16063717
KC5MPLER,0.4090855
DUKQTUS7,0.115338854
337IRZHZ,0.22604862
RQJVTA2G,0.07112752
NTUBERTJ,0.9830421
LCVXVRAS,0.064494945
S2PYMZPX,0.047059495
4XCXJMTR,0.6203223
IJK3Y2JS,0.09447129
AYS36S32,0.6228066
A8LQXEFE,0.08310715
BTKFDTNN,0.056130692
PVMYAUFX,0.15514673
KX5NBXOJ,0.27756763
EYJ9JP9N,0.20732276
2YKBK9YZ,0.06234306
LSV6DMFZ,0.101115055
EQDDESEU,0.3274159
M6FRDYBP,0.07009571
UUIWVPUK,0.14420679
D5FXG6LQ,0.19119363
VPWVO6YE,0.076987654
F3WYRNUG,0.40308887
E8REGPV3,0.13200764
IDIZ8KMQ,0.07471194
NZ8Z67CD,0.074547715
SNXGSVST,0.16812508
JHHOU8SP,0.1594527
UXMJU5AT,0.075511925
KPL4XWAP,0.47055525
BQR5J5FM,0.36332506
FDSEMPDU,0.42893907
D5IDC8UV,0.31201708
PT3JMDXS,0.38053375
U3JVF3OC,0.20114656
GO7LSJAC,0.12185933
PA93ZISH,0.02696525
ND4JXJXE,0.5141633
OFFHU6YF,0.5690874
SCGRLJ8G,0.029094635
3E9DJJYJ,0.061149888
RPGFSNER,0.09560712
K7DETZS9,0.5611535
VHZBZ38B,0.6111417
8WKYJZEG,0.3788022
I9RWX8MV,0.99414355
DPXG5FCD,0.3453389
KAVH7Q4P,0.15129042
EUTBC6FN,0.32076132
CYODLVZJ,0.14715135
P9PKXHZW,0.0375286
3TJVU5TD,0.22124423
BWQTR4RC,0.072872385
MERQISXB,0.061181042
BUQZ9CUG,0.26687732
K5VV2FTA,0.29342255
KJRU3DLU,0.20709291
K5AEETVJ,0.05471335
TMBZTVLZ,0.13809924
U6JDWD5W,0.03700176
C8DAYGTN,0.41460678
5D3YJAK5,0.54011595
DYQYPZOB,0.9981749
6YPXXNAA,0.07370611
FUU8HWKG,0.36831227
DG7G5DK6,0.28000027
Q3ABOAAK,0.61746085
MJGY8RUS,0.27412128
ASLNRFVU,0.13784268
8VFYA99A,0.06954984
H7YASKCT,0.22522756
7PUYIHQN,0.07177933
3FEHRSUR,0.50299734
5SSKQ6YA,0.5152685
KAB6INKC,0.0642978
FUPQJX8G,0.5312321
ESANPHJU,0.17066728
FTWFKPK5,0.4195301
ZCE4KDLA,0.5472496
F6FDNBZK,0.29915604
KVWFHNAZ,0.23732899
4NT9WQ3S,0.31595528
YNBUCZ8S,0.30128235
FQG2OMG5,0.37314525
5MZCKC6D,0.38847312
BPE6RHSF,0.11805507
KCY6RU7S,0.41640547
LUGGAMKQ,0.16166922
9ONJTHC3,0.16010869
3DLBRYWE,0.05905707
UA4WXDZV,0.19664466
EEROYYUK,0.09511074
CW2ONUYG,0.49156755
ICP23QRN,0.5883162
Y7TT4GKC,0.05599161
9PSEJCR4,0.57350594
GXUNWQKK,0.03400299
G5UXI9CV,0.18496302
NMUC96EW,0.07992911
E8HGPYCE,0.2586524
BH6SDZBG,0.23305094
KCBN2IW3,0.38661408
4UDKBA3C,0.3211763
FNCSCJSP,0.09311165
DE4CMD8B,0.048227523
C67DQ34D,0.09164968
J5TNMUSO,0.110477015
XVDMZUG9,0.063249335
JINT9BST,0.14408605
8TIFZKUG,0.13568729
8K5TMIZU,0.37486124
VSEGSHNV,0.19280846
LTDKV7YU,0.062699646
9VZJZQBD,0.19768025
AGYCF5CR,0.17709406
MJXLTMYZ,0.07113382
3LTS5WMV,0.6228037
COWPHSAR,0.017339643
ABKTZZVA,0.026940152
66LXZCUA,0.0142662
3MIVN82D,0.04196003
G7KD38UT,0.44230407
8KFWGPP3,0.13942869
6B9VZAAQ,0.19201498
96QKAWTK,0.11437548
CRQ7CYHM,0.37386712
5KTMN9RH,0.53448474
CQ2YPFBS,0.15021628
GW3N3RD6,0.32722962
FNY764EH,0.1823079
HY3SWCVS,0.5161942
FHCRNWPA,0.23618154
LFVJBAJS,0.42311683
HQARLHJG,0.049103472
JBJWSGB4,0.10824286
AMHCUWCR,0.98972833
GDERKKJE,0.26606432
I3XFG9WA,0.3150937
N5NVKCI2,0.13886108
NBRBCZQM,0.57895845
MAMO7ZBU,0.48843628
FE2HHGW4,0.067610115
AGNUSASF,0.25350887
VQQWGHJJ,0.31472364
D2K5NCR5,0.40022627
XVFXWEAF,0.04887504
QALRTHLD,0.078563124
9NAVE7LD,0.4336174
VZP8PJNH,0.13874188
R2FJUYGS,0.38684633
YMAMD37W,0.42741913
KPQLPFWR,0.4139113
PDXAVFB6,0.036097087
PTVLL9QU,0.4720012
93RPIKY8,0.1408892
BKMVUJMR,0.29804036
YWK4SQUU,0.016932914
SMWV4BJO,0.08958377
KRZFCREZ,0.07942118
IR5XGUSV,0.06458084
DJTC6AFO,0.2908278
C9OK4RFF,0.07017832
NZEVEQGQ,0.35672247
KXKHFQFV,0.39519957
NFUPCZXB,0.14878708
CJDI8XHW,0.06767619
DNFYAUGI,0.059027363
TD9JIS8Q,0.17758447
75PYSUE8,0.20454884
W53C6AG9,0.072682634
AKWCBJBE,0.043160822
2E7HTEXS,0.13170299
NETFQRKE,0.07330862
KTFVRFQD,0.30195072
ZBZROIM7,0.18844493
YT2MGBBV,0.06735025
M2XRUVFG,0.11550824
HS6GLQML,0.08618899
4RPA7W4W,0.07027604
PPKKJZWF,0.2964208
D8AI5FR5,0.047744174
XCHL3RCK,0.02119764
KMWYLEPP,0.07827744
FTQIDSE5,0.059326738
BCCMWKWQ,0.24063645
LTATRNLE,0.5296499
CFKSTUNT,0.21667954
KFXMCNHX,0.055892803
3KFBFB9V,0.9959086
2HFNEKWV,0.39989763
AAUM9BRM,0.40488264
UTRZHCHV,0.4421151
MFSCNRWO,0.6477704
ATGNKF36,0.4137511
CFPOTLSW,0.064645834
PDV6RZ54,0.089600705
AKYTDSV4,0.24826911
NEKQJQ82,0.45429373
8BTNQGMV,0.066772096
NNWPXP9P,0.15876456
C36O2GDR,0.25768554
IQRKUWKT,0.028617335
YIXPIF2E,0.038981803
ATCTJG3B,0.060074113
BJAWWGUH,0.06879103
3PPZNYTP,0.09455275
BAVYYWKQ,0.44204015
BNRQAVX4,0.34123468
QRVNG4AS,0.2271618
8BR9RKFU,0.40994397
9DBFKPG8,0.46568078
JSEQX3J6,0.09333893
BLCIQAA8,0.04090034
GP4ZRBIG,0.118961
FFNSWA95,0.13077421
GF2RABVD,0.3472065
9NZREFJQ,0.048166055
ICA3TQHK,0.41716605
2WNDJ9IJ,0.062483165
H5H7W4YR,0.50662625
L5T6JTXD,0.44673583
FVYHLT8Q,0.078419335
JMI6N2TM,0.45302522
C9PSCPJJ,0.42927697
IDRFRIDT,0.041638933
PYACKPP2,0.16022949
JMYML8AH,0.08656925
HKVE84P7,0.31206065
WYKGMFGB,0.61003083
3QTNBPMN,0.052655265
P4DUYCZA,0.08072625
CKPIEKHQ,0.13940924
WCRFSMEB,0.0715349
M738FJJD,0.44916716
YFWXMNLN,0.07433687
HJ44D3HF,0.21158904
7BM3YFGP,0.06981609
A66ECBN6,0.019392561
UN6B8LMG,0.1453986
CNFNFSLB,0.14353192
DEPQ994N,0.07566901
BY8CCYVU,0.24504146
NEJMJU7B,0.081882514
5HVT6GH4,0.076455936
BX9VUUBX,0.08981559
NEFABHNR,0.12870507
EZDOU4J3,0.33680582
ABOKZ9RN,0.14901324
JX4XMDSG,0.0733834
F9MXEC5X,0.98792297
XN5KXYPW,0.18075557
F9PUZSVF,0.14104407
DSMWAV29,0.30048278
PWHK3VCP,0.35966805
T9D5BV4S,0.4045926
GQ2RZPWG,0.41335618
FFGW3HRP,0.2674845
AQD4ZLD4,0.4655274
SUOCMEBH,0.65096444
J3ECUWZE,0.1725263
AR5VCWHO,0.72627854
UPSILZM7,0.4218069
AFLOVRVP,0.077566005
KBZTHJNV,0.2851434
2675S8HD,0.0764851
ECNHK8RV,0.4441518
E569UNJV,0.17910442
JDZTQCPS,0.03204221
XQTSHQRF,0.0673873
23HRKDA9,0.48908478
GZFCA9LN,0.17332242
5WZMK4HB,0.45026585
9N5PYEYK,0.04234923
BQJXZPUK,0.116276085
KH5BDMXE,0.70335716
LBECQTWP,0.27975017
2Q598U7N,0.19211894
KXSPWNZR,0.12000864
RIQJAHAK,0.5751719
U7UETKZS,0.07768473
7ARDK7ZB,0.43915266
AWT2PGB8,0.4165432
5VVUZDJR,0.3724299
HT9NJXPG,0.1507663
YQGNKWOZ,0.36033732
EP8GTQ5N,0.07053685
JNSQC8YH,0.1932916
YFCPSE2B,0.20461778
ODBJ2YBJ,0.33762679
ZIEWYSHT,0.9775639
9EGUYNUU,0.03980981
PFMFE5JX,0.28100693
273UABBG,0.41221848
CGXCEB2H,0.35002404
GNACDQUV,0.12179615
J9JANBD4,0.06397925
7H2V75LQ,0.4999404
8YJVF3CM,0.11560666
E9UYWBHY,0.13920295
9HTBHEZX,0.0593786
8RHDDSSY,0.2812126
JMNCOSYJ,0.271248
TYNHX4E8,0.03605065
BYRAXPHV,0.26710585
A5IU8ONC,0.0571469
3FCJSEYE,0.22264098
6HY3TZC5,0.09301413
EERZSMHK,0.26283744
6TAGNRFM,0.06740025
8WRYZGMG,0.3675058
FAULNJMV,0.26008552
ES23GLHK,0.23964646
IR9STINH,0.5900981
E28ASJLS,0.15676607
IDBVREFJ,0.3392997
CZ5UA66D,0.02772426
KRUBMQND,0.74604416
HNQSKWXB,0.05428252
U3346MKR,0.133505
JYBRTJTL,0.1790117
9UMIFBTT,0.3901942
CGNKKCNB,0.09430975
IRCTGKQT,0.18590724
JQCWNSHA,0.99483466
XHUJBL28,0.12327649
S2K7ZGQD,0.32604897
NGMNWSOE,0.27548075
67VESX2K,0.21203277
NSUC8YMQ,0.46455166
EM7PJSFC,0.24338338
ROOJTRTS,0.2577557
AVYSPJZG,0.06787206
CHRGZBNQ,0.06392629
NAEDDWSV,0.14170153
PNWRAYSX,0.092926055
FUK6XRAR,0.14717355
3WTEF2KQ,0.17840768
WBVDFWGH,0.057741
WVFKBVBE,0.046981793
MMU9UCQN,0.052179955
LIPWR88A,0.57934153
DRVU3VCV,0.29533765
XXUWMQMX,0.08883654
L6BJQNMZ,0.1185937
3EVDH3AB,0.3758906
NV33KBRW,0.19147971
BSAH7MQS,0.35704634
BXVD5SHN,0.54805213
JUWABRSB,0.090239845
ERVVWWTA,0.7999619
BLBSNGX6,0.073543504
FE2EFIBK,0.0558779
MTNRR7OW,0.3788024
SU2U7UN7,0.07300843
SFLKWKTA,0.6605062
E98HMIEO,0.6285758
YXGGDVUJ,0.33900687
4VR4CBDH,0.537707
KS2ZKFHH,0.46391842
2LM2MP6V,0.15298067
H54YGEM9,0.32802385
YFXU9DT7,0.9819838
GFJ8WUUW,0.20012203
EMYF42DS,0.11348596
T9ENQYKC,0.44894907
DE8ZHXDU,0.53758687
G5MF2J27,0.18847205
9TUT9NMY,0.21379754
WFDLKCCP,0.04910996
Q7LVAZDR,0.10578223
K44M8M5E,0.4785217
LEM7TATR,0.18045253
YZIZE7XE,0.18156967
NQJGQNDF,0.12900858
QD3TZTW8,0.44817597
UIW96VJD,0.062306307
DACWHHJC,0.30890366
AV7COXAP,0.085297145
8NGEC5I9,0.06980449
UXIPZF9J,0.3201678
XYKNKKWX,0.41563478
EJPINM28,0.046308253
UCFCKMQP,0.44373262
POZULANO,0.9932774
ALF2EUEG,0.22245838
JDMBR7QH,0.17705078
2CFNFXF9,0.25649193
TI4WQERV,0.03704493
HFFM7IS8,0.20984206
K6BGBSTZ,0.28482875
VRVTY3DB,0.95869255
G856DC6Y,0.3263384
QKMYNQVN,0.5161747
5RFCFBZT,0.110296845
SVKJPVRV,0.04434057
H5WAGHTA,0.3143855
L8CX5AEJ,0.023623886
QWQHCH9G,0.26490247
NRBRY7CQ,0.15700881
DX4TUXNX,0.052421063
NA2IGZRY,0.1423665
YXRU3AL2,0.0339765
AMGAEBIW,0.392326
O23KVRQY,0.363977
Q6VGJ4RE,0.1231115
2PPHEHUD,0.07835841
UECGBROD,0.36923587
REKS2PC3,0.018070608
3KBXJMLY,0.55825114
6VAUCR7L,0.215209
FRWC4OXC,0.0179252
NFFBHXV6,0.13334544
WXFBS5UD,0.08015858
HPC6YFHE,0.34038118
AFQQ8CTX,0.06001729
VJKCQ6AT,0.047544714
4CDMUEGY,0.1809735
WNVHXOM8,0.41113776
N37RFWAN,0.99072886
EWZKJ7RS,0.21317744
QXTFMZV6,0.22001585
XKBCKVUY,0.11751276
EFBIEVTP,0.01925736
A6W6NHBX,0.07663625
GY9D4RPQ,0.49764213
NOP4UASD,0.09108729
BB2T2R3Y,0.18019824
NVGTTBPR,0.19328755
HC4DPCYX,0.07214702
GT4TSQUL,0.16877851
6K84JUPV,0.31449124
HPKSAJHU,0.3655797
ELMYJ7BW,0.09570925
DYXYINRH,0.2022604
GTGDVFXB,0.40957153
KJWSWAQM,0.045687176
NKGSGIEF,0.038281754
MKNHT8WK,0.18566534
AQKHCRPC,0.058584083
53SWGD5U,0.31606886
CQTHDKXJ,0.13259274
GBBU5VPA,0.5372712
VSMSZ7TQ,0.052204248
ME9VTZCA,0.09028485
GMR5TZJX,0.35218138
7RM88XAW,0.17835876
6OGXU7TM,0.088992715
ATSFUUQK,0.5201239
5DY8DSEC,0.06900213
FC4OHYMX,0.03560674
2C4S2LAA,0.24851035
9ZMFZCXB,0.5410888
KFD9BGYI,0.16130261
EYBSGHFL,0.05775278
CGUMNDMK,0.45343718
KRTWWKRC,0.19094335
DU2XIZRM,0.07866662
XNPOYZPQ,0.07681588
8WCELPEX,0.19186997
QUSWJQTA,0.27187136
4UHARFNS,0.02490827
P6AARZSC,0.4220887
FFLKBKP2,0.019745633
DGOFYEW4,0.05313664
THV4BKZL,0.25774705
2YMNIPWU,0.0764679
HC5CSJ8C,0.035357647
L5WFM4JC,0.048674397
54XH7XIC,0.08810005
AHXZXBHT,0.037540685
9ARDBHBR,0.032475766
XEFPAMHL,0.044949487
IZGNISF9,0.37330133
OYPLS6JO,0.06628857
OJSJBJRQ,0.052242413
LE55R7UD,0.0986237
HEDHPEFZ,0.3697092
E3KUPM9U,0.28157988
JP2KZSZ3,0.2350291
5AX8OA22,0.48578686
RGMH57BZ,0.26430327
ID259HRE,0.11017602
MBAZDH8I,0.22768515
ASBG5UKM,0.16304016
SDKJKRXS,0.40179327
5QQNOJDV,0.36618492
KXSDR6CA,0.98863924
7R44Q4D9,0.3289124
ABVKCXPY,0.08608961
K2EXIIC8,0.53344345
K4AEVINP,0.72280544
5PWIRV9E,0.33151302
EAYV7B5K,0.08251213
RQTQFZAY,0.32309827
PRKJADRS,0.062373567
AFE9RCJZ,0.06102855
MJ6ET6NA,0.05733227
2CSWNKPG,0.39310777
3Y8BUEKC,0.34153926
WOWEFURJ,0.13710143
FBAJHCXV,0.07663625
BXUNZNBQ,0.48603183
8HIP6TJJ,0.177555
5ONFFLVQ,0.32038423
2EXJZXJV,0.066479675
EDRRUBYL,0.16246411
EGNJOHPW,0.35434398
BNYTLPPC,0.03618036
MJPMNXRX,0.067445606
BCLIZI2G,0.033194024
JQ9G2QKJ,0.5078311
ARURVDHK,0.2184694
ZIUDQAJX,0.031652153
6JKWHHJG,0.55424386
KZJSWOBU,0.062432423
8TVY94NW,0.033481516
MWQGY9NQ,0.13727298
DLRDMMPV,0.025299592
AFQ667CI,0.1307182
QE3X4V5T,0.076383814
8PMDNWUA,0.5408942
DLGMDVAI,0.06898144
CC5ZB7TF,0.41885647
GGE2R6GC,0.042778876
Y4JYXENK,0.28449014
4QXGRYX3,0.1423295
8NWKDMYU,0.03133985
PCWKUDFR,0.3379524
6FFCQDA9,0.05581948
B3PJKPCM,0.03644665
8FDJQDWT,0.40226448
EA5NGMUR,0.053965937
ARVAFDWJ,0.39972827
SVABD2C3,0.07265029
BIBBQ9DC,0.47009024
54KQ8SVJ,0.2536294
Y93ETYVI,0.34582412
TZPGFDIF,0.104575984
84A39ZHD,0.22580391
7OHNWECG,0.39233574
87ZAFJTR,0.11587215
6ZV6PRDO,0.2867027
GDGXJIU5,0.07306388
MPWRLNME,0.56969595
LCSBBUQY,0.32809958
54JZKD8T,0.9426817
PEWZDEWA,0.03754011
9OOYVRNG,0.4034812
4UGRI4B2,0.0917727
RBCSA9BY,0.32092762
NM2DJTQ7,0.018503256
KTH2CLZJ,0.23877741
J7HBGJW6,0.019856224
9U4ARLHX,0.55089176
QRDWQTUM,0.052312672
MNA3RFR4,0.18229426
YY9WENEQ,0.41669607
O6B53RNB,0.07340477
JBSGJZUF,0.56432486
MQGG3S8D,0.17015386
QKRCYSDZ,0.018928368
YC3RQ2CS,0.5094601
FMYO9ZQT,0.14295678
HXQUIFEA,0.46781987
XTANUUTA,0.15746914
IXA8SEYY,0.37505203
NWS6HW58,0.39425412
4ZGCK36H,0.36289698
GPYPN8UV,0.071869425
WECCZPAQ,0.3023994
HVTIJF5I,0.22946477
JAZGEWDJ,0.06351507
APBQN8RB,0.32895944
P3NU8ZDN,0.08843068
VRHQJXY9,0.11279202
3HHHEJQE,0.046283364
9EHCI3TH,0.37110037
HYXDXPFH,0.30021477
JZQSMPIW,0.45589152
6XJZOR3E,0.060442287
JNFXZBV7,0.351294
AAC5ML89,0.09200154
KXJJHXGH,0.029229583
H7GSFMGJ,0.10347587
BGDQKCH2,0.06907457
HRG5WTYD,0.6375044
MZITZW8N,0.2555041
DRMU27JH,0.07193786
JDVGMIZQ,0.052007385
C2W9XPAG,0.3923976
9TEGU8VN,0.13950962
6BGBS9AA,0.9875907
IQDYNRQK,0.16965431
PVOYN6WJ,0.3403335
QVYA6GRJ,0.24028492
7GRPSQY9,0.47694632
LMNEFXKY,0.036981605
C3GXEBOE,0.06410643
7TUJAHBB,0.23485807
J96TZZZB,0.20781091
78QU9MFF,0.121318534
BAOF5HVV,0.10497855
W4NFKHSU,0.08400331
2MGLPJYY,0.22358884
LDJCAYQK,0.55648166
TXQE2IDV,0.40014333
FJGBK9U2,0.26173836
NPDG6BA7,0.10271247
3AEXIX7O,0.0664903
BNP3QK2J,0.045376677
B7P4WZVB,0.4880112
